"user_id","created","gender","timezone","birthdate","ibs_suffer","os","subscription"
6002,"2020-01-20 12:30:03.756712","FEMALE","Pacific/Auckland",18,"IBS mixed (IBS-M)","ios",0
6003,"2020-01-20 12:58:13.659525","FEMALE","Europe/Amsterdam",31,"IBS mixed (IBS-M)","ios",0
6004,"2020-01-20 13:14:03.790756",NULL,NULL,NULL,NULL,NULL,0
6005,"2020-01-20 13:49:18.283301",NULL,NULL,NULL,NULL,NULL,0
6006,"2020-01-20 13:51:08.084051",NULL,NULL,NULL,NULL,NULL,0
6007,"2020-01-20 13:58:39.141897",NULL,NULL,NULL,NULL,NULL,0
6008,"2020-01-20 14:08:50.175270",NULL,NULL,NULL,NULL,NULL,0
6009,"2020-01-20 14:09:00.187506",NULL,NULL,NULL,NULL,NULL,0
6010,"2020-01-20 14:09:14.875661",NULL,NULL,NULL,NULL,NULL,0
6011,"2020-01-20 14:09:35.516683",NULL,NULL,NULL,NULL,NULL,0
6012,"2020-01-20 14:09:51.398950",NULL,NULL,NULL,NULL,NULL,0
6013,"2020-01-20 14:30:55.032855",NULL,NULL,NULL,NULL,NULL,0
6014,"2020-01-20 14:39:56.622736",NULL,NULL,NULL,NULL,NULL,0
6015,"2020-01-20 15:15:18.440263",NULL,NULL,NULL,NULL,NULL,0
6016,"2020-01-20 15:44:38.619680",NULL,NULL,NULL,NULL,NULL,0
6017,"2020-01-20 16:19:41.783223",NULL,NULL,NULL,NULL,NULL,0
6018,"2020-01-20 16:27:31.791113",NULL,NULL,NULL,NULL,NULL,0
6019,"2020-01-20 16:31:37.813796","FEMALE","America/Chicago",41,"IBS mixed (IBS-M)","ios",0
6020,"2020-01-20 16:39:56.242467",NULL,NULL,NULL,NULL,NULL,0
6021,"2020-01-20 16:40:24.776043",NULL,NULL,NULL,NULL,NULL,0
6022,"2020-01-20 17:08:46.828743","FEMALE","Atlantic/Canary",27,"Not sure","ios",0
6023,"2020-01-20 17:31:15.734439",NULL,NULL,NULL,NULL,NULL,0
6024,"2020-01-20 18:45:37.389291","MALE","Europe/London",32,"IBS with diarrhea (IBS-D)","ios",0
6025,"2020-01-20 19:30:00.730567","MALE","Australia/Sydney",31,"Not sure","ios",0
6026,"2020-01-20 19:41:55.194134","FEMALE","Europe/London",17,"IBS mixed (IBS-M)","ios",0
6027,"2020-01-20 20:42:19.039928","FEMALE","Europe/London",25,"IBS mixed (IBS-M)","ios",0
6028,"2020-01-20 20:53:19.283969","MALE","Asia/Jerusalem",27,"IBS with diarrhea (IBS-D)","android",0
6029,"2020-01-20 22:13:49.072916",NULL,NULL,NULL,NULL,NULL,0
6030,"2020-01-20 22:32:04.644413",NULL,NULL,NULL,NULL,NULL,0
6031,"2020-01-20 22:33:42.663404",NULL,NULL,NULL,NULL,NULL,0
6032,"2020-01-20 22:33:56.734045",NULL,NULL,NULL,NULL,NULL,0
6033,"2020-01-20 22:34:14.808454",NULL,NULL,NULL,NULL,NULL,0
6034,"2020-01-20 22:34:26.107084",NULL,NULL,NULL,NULL,NULL,0
6035,"2020-01-20 22:35:07.328310",NULL,NULL,NULL,NULL,NULL,0
6036,"2020-01-20 22:35:11.045549",NULL,NULL,NULL,NULL,NULL,0
6037,"2020-01-20 22:35:27.820046",NULL,NULL,NULL,NULL,NULL,0
6038,"2020-01-20 22:35:42.730069",NULL,NULL,NULL,NULL,NULL,0
6039,"2020-01-20 22:35:48.688503",NULL,NULL,NULL,NULL,NULL,0
6040,"2020-01-20 22:36:06.748282",NULL,NULL,NULL,NULL,NULL,0
6041,"2020-01-20 22:36:49.719955",NULL,NULL,NULL,NULL,NULL,0
6042,"2020-01-20 22:37:12.588085",NULL,NULL,NULL,NULL,NULL,0
6043,"2020-01-20 22:37:13.675517",NULL,NULL,NULL,NULL,NULL,0
6044,"2020-01-20 22:37:48.389642",NULL,NULL,NULL,NULL,NULL,0
6045,"2020-01-20 22:38:09.746647",NULL,NULL,NULL,NULL,NULL,0
6046,"2020-01-20 22:38:25.287628",NULL,NULL,NULL,NULL,NULL,0
6047,"2020-01-20 22:38:30.687173",NULL,NULL,NULL,NULL,NULL,0
6048,"2020-01-20 22:38:32.987026",NULL,NULL,NULL,NULL,NULL,0
6049,"2020-01-20 22:38:57.117023",NULL,NULL,NULL,NULL,NULL,0
6050,"2020-01-20 22:40:43.271584",NULL,NULL,NULL,NULL,NULL,0
6051,"2020-01-20 22:42:21.592415",NULL,NULL,NULL,NULL,NULL,0
6052,"2020-01-20 22:42:46.795787",NULL,NULL,NULL,NULL,NULL,0
6053,"2020-01-20 22:43:25.893741",NULL,NULL,NULL,NULL,NULL,0
6054,"2020-01-20 22:43:35.924701",NULL,NULL,NULL,NULL,NULL,0
6055,"2020-01-20 22:46:13.238223",NULL,NULL,NULL,NULL,NULL,0
6056,"2020-01-20 22:46:29.263252",NULL,NULL,NULL,NULL,NULL,0
6057,"2020-01-20 23:06:21.103558","FEMALE","Europe/London",19,"IBS with diarrhea (IBS-D)","ios",0
6058,"2020-01-20 23:42:41.732976",NULL,NULL,NULL,NULL,NULL,0
6059,"2020-01-20 23:45:32.907670",NULL,NULL,NULL,NULL,NULL,0
6060,"2020-01-20 23:49:12.102955",NULL,NULL,NULL,NULL,NULL,0
6061,"2020-01-20 23:50:38.377071",NULL,NULL,NULL,NULL,NULL,0
6062,"2020-01-21 00:32:47.575563","MALE","Europe/London",29,"IBS with diarrhea (IBS-D)","ios",0
6063,"2020-01-21 00:35:02.056538","FEMALE","America/Los_Angeles",31,"IBS with constipation (IBS-C)","ios",0
6064,"2020-01-21 00:55:44.852562",NULL,NULL,NULL,NULL,NULL,0
6065,"2020-01-21 00:56:13.214602",NULL,NULL,NULL,NULL,NULL,0
6066,"2020-01-21 00:56:40.721619",NULL,NULL,NULL,NULL,NULL,0
6067,"2020-01-21 00:59:24.293751",NULL,NULL,NULL,NULL,NULL,0
6068,"2020-01-21 01:00:03.804803",NULL,NULL,NULL,NULL,NULL,0
6069,"2020-01-21 01:00:50.996356",NULL,NULL,NULL,NULL,NULL,0
6070,"2020-01-21 01:01:15.990793",NULL,NULL,NULL,NULL,NULL,0
6071,"2020-01-21 01:03:42.529433",NULL,NULL,NULL,NULL,NULL,0
6072,"2020-01-21 01:56:01.686016",NULL,NULL,NULL,NULL,NULL,0
6073,"2020-01-21 02:13:58.145820",NULL,NULL,NULL,NULL,NULL,0
6074,"2020-01-21 02:14:14.473282",NULL,NULL,NULL,NULL,NULL,0
6075,"2020-01-21 02:17:12.466735",NULL,NULL,NULL,NULL,NULL,0
6076,"2020-01-21 02:17:37.038436",NULL,NULL,NULL,NULL,NULL,0
6077,"2020-01-21 02:17:54.788720",NULL,NULL,NULL,NULL,NULL,0
6078,"2020-01-21 02:18:18.771539",NULL,NULL,NULL,NULL,NULL,0
6079,"2020-01-21 02:19:06.222657",NULL,NULL,NULL,NULL,NULL,0
6080,"2020-01-21 02:29:34.890071",NULL,NULL,NULL,NULL,NULL,0
6081,"2020-01-21 02:29:56.977529",NULL,NULL,NULL,NULL,NULL,0
6082,"2020-01-21 02:36:05.229218",NULL,NULL,NULL,NULL,NULL,0
6083,"2020-01-21 02:40:48.860271",NULL,NULL,NULL,NULL,NULL,0
6084,"2020-01-21 03:02:04.446278",NULL,NULL,NULL,NULL,NULL,0
6085,"2020-01-21 03:08:09.706063",NULL,NULL,NULL,NULL,NULL,0
6086,"2020-01-21 03:08:43.738093",NULL,NULL,NULL,NULL,NULL,0
6087,"2020-01-21 03:08:51.956966",NULL,NULL,NULL,NULL,NULL,0
6088,"2020-01-21 03:09:10.110154",NULL,NULL,NULL,NULL,NULL,0
6089,"2020-01-21 04:00:27.415012",NULL,NULL,NULL,NULL,NULL,0
6090,"2020-01-21 04:00:50.014260",NULL,NULL,NULL,NULL,NULL,0
6091,"2020-01-21 04:01:59.949085",NULL,NULL,NULL,NULL,NULL,0
6092,"2020-01-21 04:02:15.949980",NULL,NULL,NULL,NULL,NULL,0
6093,"2020-01-21 04:02:52.417159",NULL,NULL,NULL,NULL,NULL,0
6094,"2020-01-21 04:17:52.581803",NULL,NULL,NULL,NULL,NULL,0
6095,"2020-01-21 04:18:51.605708","FEMALE","America/New_York",34,"Not sure","ios",0
6096,"2020-01-21 04:31:21.845980",NULL,NULL,NULL,NULL,NULL,0
6097,"2020-01-21 04:31:52.457809",NULL,NULL,NULL,NULL,NULL,0
6098,"2020-01-21 04:32:14.139827",NULL,NULL,NULL,NULL,NULL,0
6099,"2020-01-21 04:45:21.808379",NULL,NULL,NULL,NULL,NULL,0
6100,"2020-01-21 06:35:51.201812",NULL,NULL,NULL,NULL,NULL,0
6101,"2020-01-21 09:20:33.576497","MALE","Europe/Moscow",30,"IBS with constipation (IBS-C)","android",0
6102,"2020-01-21 09:22:28.767015",NULL,NULL,NULL,NULL,NULL,0
6103,"2020-01-21 12:05:18.340296",NULL,NULL,NULL,NULL,NULL,0
6104,"2020-01-21 12:24:07.039443","FEMALE","Europe/London",48,"IBS mixed (IBS-M)","ios",0
6105,"2020-01-21 12:58:42.333690",NULL,NULL,NULL,NULL,NULL,0
6106,"2020-01-21 13:23:37.501882","MALE","Europe/Stockholm",18,"IBS mixed (IBS-M)","ios",0
6107,"2020-01-21 13:42:07.317991",NULL,NULL,NULL,NULL,NULL,0
6108,"2020-01-21 17:02:55.038203","FEMALE","America/New_York",35,"IBS mixed (IBS-M)","android",0
6109,"2020-01-21 17:26:21.936417",NULL,NULL,NULL,NULL,NULL,0
6110,"2020-01-21 17:29:25.878553",NULL,NULL,NULL,NULL,NULL,0
6111,"2020-01-21 17:29:28.037648","FEMALE","Europe/London",23,"Not sure","android",0
6112,"2020-01-21 19:10:46.411564","FEMALE","America/New_York",22,"IBS mixed (IBS-M)","ios",0
6113,"2020-01-21 19:29:24.859105",NULL,NULL,NULL,NULL,NULL,0
6114,"2020-01-21 19:29:39.188606",NULL,NULL,NULL,NULL,NULL,0
6115,"2020-01-21 19:30:18.918193",NULL,NULL,NULL,NULL,NULL,0
6117,"2020-01-21 20:40:16.436511","FEMALE","America/Toronto",32,"IBS with constipation (IBS-C)","ios",0
6118,"2020-01-21 20:45:22.781183","FEMALE","Europe/Bucharest",39,"IBS with constipation (IBS-C)","ios",0
6119,"2020-01-21 21:03:33.032945",NULL,NULL,NULL,NULL,NULL,0
6120,"2020-01-21 21:19:09.585249","FEMALE","Europe/London",33,"IBS with diarrhea (IBS-D)","ios",0
6121,"2020-01-21 21:32:03.274725","FEMALE","America/Los_Angeles",39,"IBS with constipation (IBS-C)","ios",0
6122,"2020-01-21 21:32:31.624696","FEMALE","America/Denver",25,"IBS with constipation (IBS-C)","ios",0
6123,"2020-01-21 23:03:25.666704",NULL,NULL,NULL,NULL,NULL,0
6124,"2020-01-21 23:05:14.102358","FEMALE","America/New_York",30,"IBS with constipation (IBS-C)",NULL,0
6125,"2020-01-21 23:11:04.273390",NULL,NULL,NULL,NULL,NULL,0
6126,"2020-01-21 23:18:57.415988",NULL,NULL,NULL,NULL,NULL,0
6127,"2020-01-21 23:24:44.061635",NULL,NULL,NULL,NULL,NULL,0
6128,"2020-01-22 00:00:22.897484","FEMALE","Europe/London",49,"IBS with constipation (IBS-C)","ios",0
6130,"2020-01-22 02:35:47.889201",NULL,NULL,NULL,NULL,NULL,0
6131,"2020-01-22 02:59:54.521972","FEMALE","America/Chicago",33,"IBS with constipation (IBS-C)","ios",0
6132,"2020-01-22 03:08:46.639343",NULL,NULL,NULL,NULL,NULL,0
6133,"2020-01-22 06:59:26.107777",NULL,NULL,NULL,NULL,NULL,0
6134,"2020-01-22 07:48:42.445738",NULL,NULL,NULL,NULL,NULL,0
6135,"2020-01-22 09:42:25.826664","FEMALE","America/Los_Angeles",18,"IBS mixed (IBS-M)","ios",0
6136,"2020-01-22 09:50:19.169559","MALE","Asia/Manila",21,"IBS with constipation (IBS-C)","ios",0
6137,"2020-01-22 12:12:30.997434","FEMALE","America/Chicago",19,"IBS mixed (IBS-M)","ios",0
6138,"2020-01-22 12:37:54.171282","FEMALE","Australia/Sydney",32,"IBS mixed (IBS-M)","ios",0
6139,"2020-01-22 13:18:35.438066",NULL,NULL,NULL,NULL,NULL,0
6140,"2020-01-22 13:47:04.360666","MALE","Europe/Paris",29,"IBS with diarrhea (IBS-D)","android",0
6141,"2020-01-22 14:19:32.439301",NULL,NULL,NULL,NULL,NULL,0
6142,"2020-01-22 14:45:35.907511",NULL,NULL,NULL,NULL,NULL,0
6143,"2020-01-22 16:22:25.272260",NULL,NULL,NULL,NULL,NULL,0
6144,"2020-01-22 16:49:44.909318",NULL,NULL,NULL,NULL,NULL,0
6145,"2020-01-22 16:58:28.508257",NULL,NULL,NULL,NULL,NULL,0
6146,"2020-01-22 17:11:37.605030",NULL,NULL,NULL,NULL,NULL,0
6147,"2020-01-22 17:44:04.651121","MALE","Europe/London",22,"IBS with diarrhea (IBS-D)","ios",0
6148,"2020-01-22 17:51:27.834223",NULL,NULL,NULL,NULL,NULL,0
6149,"2020-01-22 19:15:47.994588","FEMALE","America/New_York",21,"IBS mixed (IBS-M)","ios",0
6150,"2020-01-22 19:21:30.523054","FEMALE","Europe/Madrid",25,"IBS mixed (IBS-M)","ios",0
6151,"2020-01-22 20:15:43.531495","FEMALE","Europe/London",28,"IBS mixed (IBS-M)","ios",0
6152,"2020-01-22 20:24:00.955065","MALE","Europe/Amsterdam",27,"IBS with diarrhea (IBS-D)","ios",0
6153,"2020-01-22 20:35:40.005688","MALE","Europe/London",28,"IBS mixed (IBS-M)","ios",0
6154,"2020-01-22 20:50:58.191704",NULL,NULL,NULL,NULL,NULL,0
6155,"2020-01-22 23:01:09.030349",NULL,NULL,NULL,NULL,NULL,0
6156,"2020-01-22 23:01:14.403615",NULL,NULL,NULL,NULL,NULL,0
6157,"2020-01-22 23:02:46.526811",NULL,NULL,NULL,NULL,NULL,0
6158,"2020-01-23 00:21:04.551817","MALE","America/New_York",17,"IBS with constipation (IBS-C)","ios",0
6159,"2020-01-23 05:00:43.443708",NULL,NULL,NULL,NULL,NULL,0
6160,"2020-01-23 07:20:35.418788",NULL,NULL,NULL,NULL,NULL,0
6161,"2020-01-23 09:33:14.276259","FEMALE","Europe/London",33,"IBS mixed (IBS-M)","ios",0
6162,"2020-01-23 09:42:42.168359",NULL,NULL,NULL,NULL,NULL,0
6163,"2020-01-23 09:53:30.240924","FEMALE","America/Halifax",22,"IBS with constipation (IBS-C)","ios",0
6164,"2020-01-23 10:41:52.870275",NULL,NULL,NULL,NULL,NULL,0
6165,"2020-01-23 12:29:55.148580","FEMALE","Europe/London",60,"IBS mixed (IBS-M)","ios",0
6166,"2020-01-23 12:53:29.786421",NULL,NULL,NULL,NULL,NULL,0
6167,"2020-01-23 13:30:36.228978","FEMALE","Europe/London",29,"IBS with diarrhea (IBS-D)","android",0
6168,"2020-01-23 13:44:58.412967","FEMALE","Europe/London",23,"IBS with constipation (IBS-C)","ios",0
6169,"2020-01-23 15:00:33.096785",NULL,NULL,NULL,NULL,NULL,0
6170,"2020-01-23 15:11:10.444270",NULL,NULL,NULL,NULL,NULL,0
6171,"2020-01-23 15:13:51.157736","FEMALE","America/New_York",29,"IBS mixed (IBS-M)","ios",0
6172,"2020-01-23 15:29:13.190146",NULL,NULL,NULL,NULL,NULL,0
6174,"2020-01-23 15:30:03.809728","MALE","America/Chicago",36,"IBS with diarrhea (IBS-D)","android",0
6175,"2020-01-23 15:33:31.462204","FEMALE","America/Los_Angeles",18,"IBS with constipation (IBS-C)","ios",0
6176,"2020-01-23 16:09:11.898142",NULL,NULL,NULL,NULL,NULL,0
6177,"2020-01-23 16:09:18.363791",NULL,NULL,NULL,NULL,NULL,0
6178,"2020-01-23 16:10:41.646544",NULL,NULL,NULL,NULL,NULL,0
6179,"2020-01-23 16:28:23.569603","FEMALE","Europe/London",17,"IBS mixed (IBS-M)","ios",0
6180,"2020-01-23 17:18:51.446546","FEMALE","Europe/Moscow",30,"IBS with diarrhea (IBS-D)","android",0
6181,"2020-01-23 17:55:17.069003","FEMALE","Europe/London",21,"IBS with diarrhea (IBS-D)","ios",0
6182,"2020-01-23 18:50:12.705126",NULL,NULL,NULL,NULL,NULL,0
6183,"2020-01-23 20:45:19.550725","FEMALE","Europe/London",27,"IBS with constipation (IBS-C)","ios",0
6185,"2020-01-23 22:00:07.386186",NULL,NULL,NULL,NULL,NULL,0
6186,"2020-01-23 22:03:20.310639","FEMALE","Australia/Sydney",34,"IBS mixed (IBS-M)","ios",0
6187,"2020-01-23 22:44:09.223273","MALE","Europe/Athens",36,"IBS mixed (IBS-M)","android",0
6188,"2020-01-23 22:49:09.777432","FEMALE","America/New_York",18,"IBS with constipation (IBS-C)","ios",0
6189,"2020-01-23 23:13:29.870755","FEMALE","Europe/London",26,"IBS with constipation (IBS-C)","ios",0
6190,"2020-01-23 23:18:25.693233","FEMALE","America/New_York",17,"Not sure","ios",0
6191,"2020-01-23 23:28:20.011442","MALE","Europe/Berlin",41,"IBS with diarrhea (IBS-D)","ios",0
6192,"2020-01-23 23:35:07.044199","MALE","Europe/London",41,"IBS mixed (IBS-M)","android",0
6193,"2020-01-23 23:47:49.535397",NULL,NULL,NULL,NULL,NULL,0
6194,"2020-01-24 01:42:16.332356","FEMALE","America/New_York",60,"IBS with diarrhea (IBS-D)","ios",0
6195,"2020-01-24 03:50:13.725552","MALE","America/Chicago",33,"IBS mixed (IBS-M)","ios",0
6196,"2020-01-24 08:10:25.910981",NULL,NULL,NULL,NULL,NULL,0
6197,"2020-01-24 08:10:43.964639",NULL,NULL,NULL,NULL,NULL,0
6198,"2020-01-24 08:13:26.897738","MALE","Europe/London",23,"Not sure","ios",0
6199,"2020-01-24 08:14:18.933319","FEMALE","Europe/Stockholm",32,"IBS with constipation (IBS-C)","ios",0
6200,"2020-01-24 09:50:22.444103",NULL,NULL,NULL,NULL,NULL,0
6201,"2020-01-24 09:52:57.666701",NULL,NULL,NULL,NULL,NULL,0
6202,"2020-01-24 09:53:59.378269",NULL,NULL,NULL,NULL,NULL,0
6203,"2020-01-24 09:55:19.661831",NULL,NULL,NULL,NULL,NULL,0
6204,"2020-01-24 10:01:06.148908",NULL,NULL,NULL,NULL,NULL,0
6205,"2020-01-24 10:07:45.153144",NULL,NULL,NULL,NULL,NULL,0
6206,"2020-01-24 10:08:39.796440","FEMALE","Asia/Tehran",40,"Not sure","android",0
6207,"2020-01-24 10:15:19.455247","FEMALE","America/Los_Angeles",40,"IBS with constipation (IBS-C)","ios",0
6208,"2020-01-24 10:48:21.865965","MALE","Europe/Paris",23,"IBS with diarrhea (IBS-D)","android",0
6209,"2020-01-24 13:42:27.443618","FEMALE","Europe/London",21,"Not sure","ios",0
6210,"2020-01-24 14:51:37.875086",NULL,NULL,NULL,NULL,NULL,0
6211,"2020-01-24 14:52:05.628733",NULL,NULL,NULL,NULL,NULL,0
6212,"2020-01-24 15:12:25.724787","FEMALE","Europe/London",37,"Not sure","ios",0
6213,"2020-01-24 15:48:30.406503",NULL,NULL,NULL,NULL,NULL,0
6215,"2020-01-24 16:47:25.043949","FEMALE","America/Regina",23,"IBS mixed (IBS-M)","ios",0
6216,"2020-01-24 17:07:54.959415",NULL,NULL,NULL,NULL,NULL,0
6217,"2020-01-24 17:13:14.091248","MALE","America/Los_Angeles",35,"IBS with diarrhea (IBS-D)","ios",0
6218,"2020-01-24 20:02:58.033637","FEMALE","Europe/Dublin",35,"IBS mixed (IBS-M)","ios",0
6219,"2020-01-24 21:46:28.748502",NULL,NULL,NULL,NULL,NULL,0
6220,"2020-01-24 22:24:15.633941","FEMALE","America/New_York",28,"Not sure","ios",0
6221,"2020-01-25 01:13:44.776590",NULL,NULL,NULL,NULL,NULL,0
6222,"2020-01-25 02:29:56.803393","FEMALE","America/New_York",33,"Not sure","ios",0
6223,"2020-01-25 03:30:50.559563",NULL,NULL,NULL,NULL,NULL,0
6224,"2020-01-25 05:31:13.502341",NULL,NULL,NULL,NULL,NULL,0
6225,"2020-01-25 06:20:19.318930","FEMALE","Asia/Manila",26,"IBS mixed (IBS-M)","android",0
6226,"2020-01-25 09:33:34.474940",NULL,NULL,NULL,NULL,NULL,0
6227,"2020-01-25 10:41:24.043802","OTHER","Europe/London",18,"Not sure","ios",0
6228,"2020-01-25 10:57:24.197532",NULL,NULL,NULL,NULL,NULL,0
6229,"2020-01-25 10:59:10.834766",NULL,NULL,NULL,NULL,NULL,0
6230,"2020-01-25 11:10:08.610169",NULL,NULL,NULL,NULL,NULL,0
6231,"2020-01-25 11:11:32.268135",NULL,NULL,NULL,NULL,NULL,0
6232,"2020-01-25 13:10:00.233902",NULL,NULL,NULL,NULL,NULL,0
6234,"2020-01-25 13:55:59.779764",NULL,NULL,NULL,NULL,NULL,0
6235,"2020-01-25 14:15:09.823227",NULL,NULL,NULL,NULL,NULL,0
6236,"2020-01-25 15:09:04.213978","FEMALE","America/Los_Angeles",26,"IBS mixed (IBS-M)","ios",0
6237,"2020-01-25 16:16:18.471311",NULL,NULL,NULL,NULL,NULL,0
6238,"2020-01-25 16:18:36.329207","FEMALE","Europe/Stockholm",23,"IBS with diarrhea (IBS-D)","ios",0
6239,"2020-01-25 17:00:32.720917",NULL,NULL,NULL,NULL,NULL,0
6240,"2020-01-25 17:03:45.607535","MALE","Europe/London",49,"IBS with diarrhea (IBS-D)","ios",0
6241,"2020-01-25 18:27:04.221072",NULL,NULL,NULL,NULL,NULL,0
6242,"2020-01-25 20:04:15.627626",NULL,NULL,NULL,NULL,NULL,0
6243,"2020-01-25 20:51:25.658882","FEMALE","Europe/London",36,"IBS mixed (IBS-M)","ios",0
6244,"2020-01-25 21:56:21.762890",NULL,NULL,NULL,NULL,NULL,0
6245,"2020-01-26 01:24:14.895371",NULL,NULL,NULL,NULL,NULL,0
6246,"2020-01-26 01:37:17.704358",NULL,NULL,NULL,NULL,NULL,0
6247,"2020-01-26 01:54:15.365342","FEMALE","America/Indianapolis",20,"IBS with constipation (IBS-C)","ios",0
6248,"2020-01-26 03:31:09.279506",NULL,NULL,NULL,NULL,NULL,0
6249,"2020-01-26 07:47:19.788403","MALE","Europe/London",32,"IBS mixed (IBS-M)","ios",0
6250,"2020-01-26 07:50:04.698681",NULL,NULL,NULL,NULL,NULL,0
6251,"2020-01-26 08:33:19.483165",NULL,NULL,NULL,NULL,NULL,0
6252,"2020-01-26 08:50:22.274940",NULL,NULL,NULL,NULL,NULL,0
6253,"2020-01-26 10:51:32.793223",NULL,NULL,NULL,NULL,NULL,0
6254,"2020-01-26 10:52:49.944488",NULL,NULL,NULL,NULL,NULL,0
6255,"2020-01-26 18:37:21.690897","MALE","America/Los_Angeles",36,"Not sure","android",0
6256,"2020-01-26 18:47:34.886099",NULL,NULL,NULL,NULL,NULL,0
6257,"2020-01-26 18:48:01.464445",NULL,NULL,NULL,NULL,NULL,0
6258,"2020-01-26 18:48:07.935336",NULL,NULL,NULL,NULL,NULL,0
6259,"2020-01-26 18:51:05.429986","FEMALE","Europe/London",36,"IBS mixed (IBS-M)","ios",0
6260,"2020-01-26 21:09:36.312996",NULL,NULL,NULL,NULL,NULL,0
6261,"2020-01-26 21:19:17.555715","MALE","Europe/London",29,"IBS with diarrhea (IBS-D)","ios",0
6262,"2020-01-26 21:22:50.704480",NULL,NULL,NULL,NULL,NULL,0
6263,"2020-01-26 21:22:56.563746",NULL,NULL,NULL,NULL,NULL,0
6264,"2020-01-26 22:30:40.136829","FEMALE","America/Los_Angeles",76,"IBS with diarrhea (IBS-D)","ios",0
6265,"2020-01-26 22:50:26.029755",NULL,NULL,NULL,NULL,NULL,0
6266,"2020-01-26 23:06:22.099150","FEMALE","America/New_York",34,"IBS with constipation (IBS-C)","ios",0
6267,"2020-01-26 23:20:30.739943","FEMALE","America/Chicago",19,"IBS mixed (IBS-M)","ios",0
6268,"2020-01-26 23:49:52.306693","FEMALE","America/New_York",40,"IBS with diarrhea (IBS-D)","ios",0
6269,"2020-01-27 01:28:46.357713",NULL,NULL,NULL,NULL,NULL,0
6270,"2020-01-27 02:14:19.227602","FEMALE","America/New_York",37,"IBS mixed (IBS-M)","ios",0
6271,"2020-01-27 02:36:32.432993",NULL,NULL,NULL,NULL,NULL,0
6272,"2020-01-27 02:37:14.306865",NULL,NULL,NULL,NULL,NULL,0
6273,"2020-01-27 02:37:46.024587",NULL,NULL,NULL,NULL,NULL,0
6274,"2020-01-27 08:30:27.854057",NULL,NULL,NULL,NULL,NULL,0
6275,"2020-01-27 09:16:43.091673","MALE","America/Chicago",50,"IBS with constipation (IBS-C)","ios",0
6276,"2020-01-27 10:28:25.096175",NULL,NULL,NULL,NULL,NULL,0
6278,"2020-01-27 17:05:42.292160",NULL,NULL,NULL,NULL,NULL,0
6279,"2020-01-27 17:20:42.225959","FEMALE","America/New_York",33,"IBS mixed (IBS-M)","ios",0
6280,"2020-01-27 18:33:49.191802","FEMALE","Europe/London",18,"Not sure","ios",0
6281,"2020-01-27 18:36:47.966945",NULL,NULL,NULL,NULL,NULL,0
6282,"2020-01-27 20:30:15.263865","MALE","Europe/London",51,"IBS with diarrhea (IBS-D)","ios",0
6283,"2020-01-27 22:33:23.514894","FEMALE","Europe/London",20,"IBS mixed (IBS-M)","ios",0
6284,"2020-01-27 23:02:37.781837",NULL,NULL,NULL,NULL,NULL,0
6285,"2020-01-27 23:03:24.801582","FEMALE","America/Denver",27,"IBS with constipation (IBS-C)","ios",0
6286,"2020-01-27 23:34:52.395009",NULL,NULL,NULL,NULL,NULL,0
6287,"2020-01-28 00:17:06.123260",NULL,NULL,NULL,NULL,NULL,0
6288,"2020-01-28 00:52:47.888086",NULL,NULL,NULL,NULL,NULL,0
6289,"2020-01-28 02:11:52.524092",NULL,NULL,NULL,NULL,NULL,0
6290,"2020-01-28 02:14:36.488024","FEMALE","America/Toronto",44,"IBS with diarrhea (IBS-D)","ios",0
6291,"2020-01-28 02:39:00.071223","FEMALE","America/New_York",18,"IBS mixed (IBS-M)","ios",0
6292,"2020-01-28 08:15:00.231938","FEMALE","America/Phoenix",41,"IBS mixed (IBS-M)","ios",0
6293,"2020-01-28 10:38:23.949299","MALE","Europe/London",26,"IBS with diarrhea (IBS-D)","ios",0
6294,"2020-01-28 10:52:00.278992","FEMALE","Europe/London",24,"IBS with constipation (IBS-C)","ios",0
6295,"2020-01-28 10:53:31.342620",NULL,NULL,NULL,NULL,NULL,0
6297,"2020-01-28 11:26:52.977625","FEMALE","America/Sao_Paulo",22,"IBS with constipation (IBS-C)","ios",0
6298,"2020-01-28 11:49:25.133564","FEMALE","Europe/London",27,"IBS mixed (IBS-M)","android",0
6299,"2020-01-28 12:45:35.822306","FEMALE","Asia/Dubai",20,"IBS with constipation (IBS-C)","ios",0
6300,"2020-01-28 13:50:22.755631",NULL,NULL,NULL,NULL,NULL,0
6301,"2020-01-28 13:50:39.133368",NULL,NULL,NULL,NULL,NULL,0
6302,"2020-01-28 13:52:33.253186",NULL,NULL,NULL,NULL,NULL,0
6303,"2020-01-28 13:53:10.705647",NULL,NULL,NULL,NULL,NULL,0
6304,"2020-01-28 13:53:51.733587",NULL,NULL,NULL,NULL,NULL,0
6305,"2020-01-28 13:54:40.199537",NULL,NULL,NULL,NULL,NULL,0
6306,"2020-01-28 14:17:06.868891",NULL,NULL,NULL,NULL,NULL,0
6307,"2020-01-28 14:25:41.821365","FEMALE","Europe/London",27,"IBS mixed (IBS-M)","ios",0
6308,"2020-01-28 14:52:53.331620",NULL,NULL,NULL,NULL,NULL,0
6309,"2020-01-28 15:09:03.095025","MALE","Europe/London",36,"IBS mixed (IBS-M)","ios",0
6310,"2020-01-28 15:26:44.381390","FEMALE","Europe/London",31,"IBS with diarrhea (IBS-D)","android",0
